Proposed_Name	Gene_ID	Gene_Coordinates	strand	hosts	cycle	vibrant_accession	vibrant_title	query_length	interproscan_analysis_database	interproscan_signature_accession	interproscan_signature_description	interproscan_start	interproscan_stop	interproscan_evalue	interproscan_match_status	interproscan_annotation	interproscan_description	BLASTP_Subject_ID	BLASTP_Percent_ID	BLASTP_Alignment_Length	BLASTP_Mismatches	BLASTP_Gap_Openings	BLASTP_Start_Query	BLASTP_End_Query	BLASTP_Start_Subject	BLASTP_End_Subject	BLASTP_E_Value	BLASTP_Bitscore	BLASTP_Query_Length	BLASTP_Subject_Length	BLASTP_Subject_Phylums	BLASTP_Subject_Sciname	BLASTP_Subject_Taxid	BLASTP_Subject_Title
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	XP_031484037.1	32.1	140	85	4	179	311	15	151	2.70E-08	70.5	385	656	Streptophyta	Nymphaea colorata	210225	XP_031484037.1 SUMO-activating enzyme subunit 2 isoform X1 [Nymphaea colorata]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	KRW98931.1	29.9	154	98	4	161	307	6	156	2.10E-08	70.9	385	616	Ciliophora	Pseudocohnilembus persalinus	266149	KRW98931.1 Molybdenum cofactor biosynthesis, MoeB [Pseudocohnilembus persalinus]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	XP_028491010.1	30.9	149	93	4	170	311	30	175	2.10E-08	70.9	385	662	Ascomycota	Verticillium nonalfalfae	1051616	XP_028491010.1 E1 ubiquitin-activating protein uba2 [Verticillium nonalfalfae]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	WP_075780710.1	33.5	164	101	5	178	338	21	179	3.20E-09	73.6	385	221	Thermotogae	Marinitoga sp. 1137	1545835	WP_075780710.1 HesA/MoeB/ThiF family protein [Marinitoga sp. 1137]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	NHI93974.1	36.4	143	81	5	178	314	26	164	1.90E-09	74.3	385	402	N/A	N/A		NHI93974.1 hypothetical protein [Candidatus Lokiarchaeota archaeon]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	WP_177667958.1	33.6	143	84	5	179	314	17	155	1.90E-09	74.3	385	223	Firmicutes	Clostridia bacterium	2044939	WP_177667958.1 ThiF family adenylyltransferase [Clostridia bacterium]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	WP_175418488.1	34.1	164	100	5	178	338	21	179	4.90E-10	76.3	385	221	Thermotogae	Marinitoga sp. 1138	1643334	WP_175418488.1 ThiF family adenylyltransferase [Marinitoga sp. 1138]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	WP_014297186.1	31.7	183	109	6	178	357	21	190	3.80E-10	76.6	385	221	Thermotogae	Marinitoga piezophila;Marinitoga piezophila KA3	149715;443254	WP_014297186.1 HesA/MoeB/ThiF family protein [Marinitoga piezophila]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_118	(72436..73590)	-1	Helarchaeota	Lytic	PF00899.21	ThiF family	384	Pfam	PF00899	ThiF family	178	364	1.70E-20	TRUE	IPR000594	THIF-type NAD/FAD binding fold	HDM87834.1	31.8	217	129	6	172	373	21	233	2.60E-11	80.5	385	258	N/A	N/A		HDM87834.1 hypothetical protein [Candidatus Bathyarchaeota archaeon]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_119	(73583..74362)	-1	Helarchaeota	Lytic	None	hypothetical protein	259	Gene3D	G3DSA:3.40.140.10	Cytidine Deaminase	3	140	6.80E-06	TRUE			NVM03441.1	27.7	155	105	4	6	156	8	159	4.50E-07	65.9	260	373	N/A	N/A		NVM03441.1 hypothetical protein [Candidatus Helarchaeota archaeon]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_119	(73583..74362)	-1	Helarchaeota	Lytic	None	hypothetical protein	259	SUPERFAMILY	SSF102712	NA	9	130	4.71E-07	TRUE			NVM03441.1	27.7	155	105	4	6	156	8	159	4.50E-07	65.9	260	373	N/A	N/A		NVM03441.1 hypothetical protein [Candidatus Helarchaeota archaeon]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_120	(74335..74802)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_121	(74783..75235)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_122	(75368..75589)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_123	(75549..75749)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_124	(75746..76273)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_125	(76270..76518)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_126	(76508..76744)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_127	(76720..77001)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_128	(76985..77440)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_129	(77406..77963)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_130	(77976..78485)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_131	(78436..78909)	-1	Helarchaeota	Lytic	None	hypothetical protein	157	Pfam	PF03290	Vaccinia virus I7 processing peptidase	78	155	6.90E-07	TRUE	IPR004970	Peptidase C57, Vaccinia virus protein I7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_132	(78884..79318)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_133	(79291..79746)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_134	(79743..80171)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_135	(80143..80628)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_136	(80621..81064)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_137	(81124..81567)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_138	(81560..81811)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_139	(81798..82280)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_140	(82265..82570)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_141	(82864..83190)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_142	(83187..83699)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	OIN89468.1	25.8	240	159	8	46	279	51	277	1.30E-07	68.2	360	363	Chloroflexi	Anaerolineae bacterium CG1_02_58_13	1805002	OIN89468.1 hypothetical protein AUJ21_09680 [Anaerolineae bacterium CG1_02_58_13]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	WP_098006450.1	24.6	248	174	6	52	293	48	288	9.60E-08	68.6	360	358	Firmicutes	Bacillus cereus;Bacillus thuringiensis;Bacillus cereus group	1396;1428;86661	WP_098006450.1 MULTISPECIES: T4 RnlA family RNA ligase [Bacillus cereus group]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	WP_098879862.1	24.6	248	174	6	52	293	48	288	7.30E-08	68.9	360	358	Firmicutes	Bacillus cereus	1396	WP_098879862.1 T4 RnlA family RNA ligase [Bacillus cereus]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	WP_154307945.1	29.5	224	138	8	52	262	49	265	5.60E-08	69.3	360	354	Firmicutes	Bacillus lacus	1983721	WP_154307945.1 hypothetical protein [Bacillus lacus]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	WP_126630531.1	26.8	317	184	15	53	354	55	338	4.30E-08	69.7	360	352	Chloroflexi	Dictyobacter alpinus	2014873	WP_126630531.1 T4 RnlA family RNA ligase [Dictyobacter alpinus]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	HEY86397.1	26.6	241	156	9	46	279	48	274	3.30E-08	70.1	360	344	N/A	N/A		HEY86397.1 hypothetical protein [Chloroflexi bacterium]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	WP_151758807.1	26.8	317	184	15	53	354	55	338	1.90E-08	70.9	360	352	Chloroflexi	Dictyobacter vulcani	2607529	WP_151758807.1 hypothetical protein [Dictyobacter vulcani]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	TXH43266.1	28.8	306	177	16	52	336	46	331	7.80E-10	75.5	360	351	Proteobacteria	Desulfurellales bacterium	2482794	TXH43266.1 hypothetical protein E6Q97_34350 [Desulfurellales bacterium]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	DAB17556.1	27	307	194	11	50	331	41	342	7.80E-10	75.5	360	370	Candidatus Melainabacteria	Candidatus Gastranaerophilales bacterium HUM_18	1916231	DAB17556.1 TPA: hypothetical protein CPU00_00640 [Candidatus Gastranaerophilales bacterium HUM_18]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_143	(83696..84775)	-1	Helarchaeota	Lytic	K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	359	Pfam	PF09511	RNA ligase	52	249	2.00E-18	TRUE	IPR019039	RNA ligase T4  Rnl1, N-terminal	WP_095044743.1	30.8	208	128	7	46	247	58	255	1.90E-11	80.9	360	370	Chloroflexi	Candidatus Promineofilum breve	1806508	WP_095044743.1 hypothetical protein [Candidatus Promineofilum breve]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_144	(84769..85098)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_145	(85123..85362)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_146	(85319..86041)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_147	(86035..86610)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_148	(86629..86892)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_149	(86899..87054)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_150	(87089..87415)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_151	(87438..87818)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_152	(87815..88141)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_153	(88134..88439)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_154	(88478..89164)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_155	(89113..89427)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_156	(89408..89731)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_157	(89725..90330)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_158	(90488..91006)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_159	(90994..91110)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_160	(91517..92092)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RLI69052.1	31	129	78	2	64	191	58	176	1.60E-06	63.5	192	177	Candidatus Heimdallarchaeota	Candidatus Heimdallarchaeota archaeon	2026747	RLI69052.1 hypothetical protein DRO91_08175 [Candidatus Heimdallarchaeota archaeon]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_160	(91517..92092)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HHN36781.1	34.1	126	67	3	66	190	30	140	8.70E-08	67.8	192	142	N/A	N/A		HHN36781.1 hypothetical protein [Bacteroidetes bacterium]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_160	(91517..92092)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HHT96686.1	33.1	148	81	6	44	190	5	135	3.50E-09	72.4	192	149	N/A	N/A		HHT96686.1 hypothetical protein [Clostridiales bacterium]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_160	(91517..92092)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WP_044894812.1	37.5	128	69	4	64	189	15	133	2.00E-12	83.2	192	135	Firmicutes	Bacillus alveayuensis	279215	WP_044894812.1 hypothetical protein [Bacillus alveayuensis]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_160	(91517..92092)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HGY81770.1	35.4	130	69	4	64	189	65	183	2.00E-12	83.2	192	187	N/A	N/A		HGY81770.1 hypothetical protein [Candidatus Berkelbacteria bacterium]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_160	(91517..92092)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TSC56395.1	35.7	126	74	2	64	189	59	177	3.10E-13	85.9	192	181	0	Parcubacteria group bacterium Greene0714_2;Parcubacteria group bacterium Greene1014_20;Parcubacteria group bacterium Gr01-1014_18;Parcubacteria group bacterium Greene0416_36	2017155;2017166;2017177;2017200	TSC56395.1 hypothetical protein Greene041636_365 [Parcubacteria group bacterium Greene0416_36]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_160	(91517..92092)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RLC36823.1	41.4	128	66	3	64	190	22	141	1.00E-16	97.4	192	144	0	candidate division Kazan bacterium	2202143	RLC36823.1 hypothetical protein DRH29_03685 [candidate division Kazan bacterium]
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_161	(92546..92851)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_162	(92961..93218)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_163	(93746..93973)	-1	Helarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Nidhogg Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_91_164	(94318..95232)	-1	Helarchaeota	Lytic	None	hypothetical protein	304	SUPERFAMILY	SSF56747	Prim-pol domain superfamily	59	181	4.36E-12	TRUE			RLI10114.1	25.8	283	167	13	20	280	50	311	8.70E-10	75.1	305	331	Candidatus Bathyarchaeota	Candidatus Bathyarchaeota archaeon	2026714	RLI10114.1 hypothetical protein DRO42_02340 [Candidatus Bathyarchaeota archaeon]; Archaeal/eukaryotic core primase: Large subunit, PriL
